Frame,FPS
467,36.439571514209014
468,38.18731733964583
469,37.49668329489174
470,36.12416026458125
471,39.93966633655824
472,39.53794670211061
473,37.01847259119353
474,27.787336941759474
475,26.729272613721818
476,25.638652020563228
477,26.712419674302783
478,28.58128790459966
479,27.024806381361064
480,28.572526312204094
481,25.63818186263723
482,31.732479932212108
483,28.569801578922274
484,25.356556014339866
485,32.78387969172568
486,25.51807551440079
487,26.32033936594794
488,30.759951890639208
489,37.04953713518479
490,35.714441416893735
491,38.50493440681545
492,42.38511676788908
493,43.4584356511558
494,41.67465522038075
495,30.458175691867517
496,43.407163629213365
497,20.131918345404888
498,47.290135636408735
499,27.82623464161558
500,47.62141786638812
501,14.214799400812021
502,52.46290088557562
503,22.95155023912972
504,28.16594813113609
505,35.715657890255116
506,40.809356087878726
507,34.310638471921145
508,41.66720311537621
509,26.487720162426033
510,43.46023686910029
511,18.508582876609566
512,52.65191247913032
513,15.19334062638103
514,52.89160151324086
515,25.691733790695537
516,26.65927667959067
517,29.89631847179158
518,27.37653386246149
519,26.178077916890313
520,26.074899288804893
521,29.84122828236834
522,27.451609736303006
523,36.56568967621572
524,39.21486204736483
525,31.245048011382682
526,28.574278200918343
527,33.333894951004154
528,36.360282261560066
529,39.989169193219304
530,39.930920896048136
531,23.036766078980612
532,26.016834661787055
533,24.093010431505906
534,26.312578809683632
535,27.02846353612878
536,26.660632333685054
537,26.88346216462203
538,24.999874830872667
539,30.356771153748724
540,27.585031239723776
541,28.427093923251054
542,24.688932578317225
543,29.2663294142274
544,26.324799628441777
545,28.573694214144112
546,23.53851247832358
547,17.303876794105392
548,17.24064452482736
549,25.312331776321347
550,25.000768923566614
551,28.165191581944427
552,28.236675396018608
553,24.755525913509494
554,27.39960412597417
555,28.571942397035382
556,25.02030590088048
557,26.315550396837846
558,26.315880614620127
559,28.974191765681127
560,25.646804165316343
561,29.408534447700916
562,23.454665428964468
563,29.412246500799416
564,24.510033542535908
565,17.803933220987933
566,38.46044656366054
567,42.53685448866172
568,43.474651989593376
569,14.941982002522211
570,32.43378003232317
571,31.81624680457259
572,29.933870495792863
573,31.31409629469252
574,30.786142102172636
575,21.977541984332834
576,29.1974689007539
577,30.808981996341974
578,27.310934000104183
579,31.256457262091065
580,26.752117563016636
581,31.73680188258083
582,27.546804500167475
583,26.61444842793236
584,25.749619370364915
585,27.77243352050005
586,27.777215592259502
587,25.922768850432632
588,27.02341343985568
589,33.3275381204758
590,26.156528680294848
591,33.015617128463475
592,25.6928354405567
593,25.993777810830576
594,28.035292230362014
595,24.518056935757294
596,23.709492153936598
597,26.910887404641375
598,26.66232709519935
599,25.966420682482294
600,27.731485583185123
601,28.00590258070978
602,20.410337763200793
603,27.314846894252184
604,28.569996185493977
605,24.08581601010681
606,27.56599520226085
607,28.570969258121426
608,27.38743821295879
609,25.984759686272564
610,26.309772926859868
611,29.405441785791904
612,27.778503354504572
613,25.450564920328638
614,26.737962732760874
615,28.526082402709577
616,26.635405884258052
617,26.317366697202807
618,19.414388935433553
619,30.30084813107743
620,26.21816886177388
621,27.703461030383092
622,29.545258590326988
623,19.610089534095426
624,25.312790059083035
625,27.528363185287766
626,25.89572078607635
627,29.55441874885497
628,25.511556615249866
629,25.7139423961156
630,23.223117341882187
631,25.31019334282749
632,29.519058611564663
633,24.99942780850658
634,22.999122653097036
635,26.57599969586182
636,32.25891401322873
637,25.312942823691294
638,27.02759269521735
639,27.392446397899672
640,25.258370670135378
641,26.231778553291555
642,29.7061752353162
643,22.81559006717981
644,21.82612179904147
645,25.001514049665598
646,27.669833227781297
647,26.41914840010078
648,24.950649597867987
649,24.359287975143015
650,22.535482484418655
651,26.150005611182465
652,20.153005674529005
653,14.432758680017894
654,20.858570838907315
655,30.174414756622205
656,25.308666111533494
657,26.294928217666605
658,29.140872078481504
659,25.379417174944333
660,28.570190794716872
661,24.688351286126316
662,26.15016864825772
663,27.02532877144827
664,28.42690125858201
665,24.753918791312557
666,23.217589619821535
667,21.54626666324198
668,25.394937122721192
669,25.06456316481415
670,26.85007553837093
671,26.898288997768258
672,26.64657412407484
673,30.30062923069143
674,24.69140337554233
675,27.025851181731486
676,26.317036442124284
677,25.96706371808524
678,27.633191685607933
679,24.44461022006714
